,storyID,url,title,country,dialect,speaker,utterance
18015,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel Hernández]: ,"Por mucho tiempo, por muchos días… Por muchos años…  Viví pensando eso. Que este es mi último día."
18017,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Yo soy madre soltera, soy responsable de dos hijos, vivir con eso "
18019,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Así que lo único que yo podía hacer para defenderme, eh, es seguir investigándolos y seguir publicando, ¿no?"
18023,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Periodista]:," Oh Dios mío, estamos teniendo un terremoto. Espera un minuto, espera, espera. ¿Puedes sentir eso? "
18024,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Periodista]: ,¿Qué pasa con el bebé? 
18025,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Periodista]: ,La plataforma superior parece haber colapsado durante el terremoto. 
18026,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Periodista]:, ¡Jesucristo! [
18028,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Periodista]:,"Y cuando empezó a temblar, la gente estaba viendo un partido de la Serie Mundial, el World Series, el campeonato anual de béisbol en Estados Unidos. Ese año se estaba jugando ahí, en San Francisco."
18030,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Locutor]: ,"En segunda base, así que los A de Oakland toman… toman…"
18031,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Locutor]:," Te voy a decir, estamos teniendo un terremoto."
18033,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]:," Cuando veía los periodistas entre los escombros, ¿no?, tratando de comunicar a la gente, sirviendo a la gente directamente, recopilando las voces de las víctimas y todo esto, entendí que eso era lo que yo quería hacer."
18035,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Él no estaba en absoluto de acuerdo, él no quería que yo estudiara periodismo, pero…"
18037,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,Anabel: ,Porque periodismo en México tiene 
18039,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Estudiante]: ,¡Viva el movimiento el movimiento estudiantil!
18040,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Multitud]:, ¡Viva!
18042,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y él siempre me decía que los medios de comunicación nunca habían informado de la verdad de lo que había pasado esa noche, que siempre lo habían escondido."
18047,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Estudiante]: ,"Agreden a todos: mujeres, hombres y niños. Pisotean la Constitución, no hay libertad de palabra. No hay libertar, compañeros, de nada. No sé ni quiénes son, nada más se bajan… "
18049,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Estudiante]: ,Anabel dice que a su papá… 
18050,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Era un hombre muy honesto, que siempre luchaba contra la corrupción, luchaba contra la injusticia que había en su pueblo, entonces para él era inadmisible que yo fuera parte de este sistema, ¿no? Lo que yo le traté de explicar es que yo no quería hacer eso, ¿no? "
18052,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]:," Y yo le dije: “Bueno, yo puedo ser algo diferente, puedo ser como estas personas que tú lees”, ¿no? "
18054,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]:,"Muy temprano en su carrera, fue parte del grupo de periodistas que fundó el diario Reforma, uno de los periódicos más importantes de México."
18055,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"En 1993, junto con una camada de periodistas que realmente, diría yo, que es esta generación fue la generación que rompió con esa corrupción y que impuso, a través de códigos de ética y de un buen periodismo, un nuevo periodismo en México, diría yo, ¿no? "
18057,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Un día, en diciembre de ese año, su papá la estaba llevando al Congreso para cubrir un evento, y antes de que Anabel pudiera bajarse del coche… "
18058,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Recuerdo que… que  
18060,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y realmente la primera vez en toda su historia, en toda su vida, que no llegaba a dormir. Podía llegar tarde, etcétera, etcétera, pero no llegar a dormir, eso jamás había ocurrido, e inmediatamente yo le… le dije: “Bueno, mamá, me hubieras llamado antes, porque ahorita ya es demasiado tiempo, ¿no?”. "
18062,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Entonces la verdad es que la preocupación aumentó, ¿no? "
18064,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y entonces la noche de ese… de ese 5 de diciembre alguien llamó por teléfono a la estación de radio para decir que… que habían encontrado el vehículo. En una calle, en una colonia muy popular.  "
18066,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y ahí encontró los zapatos de mi papá. Y ahí entendimos que… que algo terrible había pasado y lo empezamos, entonces, a buscar en las morgues… "
18068,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y… Y él mismo, intentando escapar, se había asfixiado… Le habían hecho determinado tipo de nudo que con el movimiento él terminó asfixiándose tratándose de escapar. "
18070,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Pues, mi papá era un mediano empresario ya en aquel momento. Y fue secuestrado por… por dinero. "
18072,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Hasta que un buen día 
18074,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Entonces lo que decidimos es…  pues… pues no… Aceptar que… que no era posible tener… tener justicia. No digo que resignarnos, porque es algo de lo que jamás te puedes resignar. "
18077,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"A mí me había tocado escribir historias de personas cuyos familiares habían sido secuestrados. Pero cuando lo vives en carne propia, la perspectiva cambia por completo. Absolutamente. Y eso cambió por completo mi manera de ver mi carrera y mi manera de ejercerla."
18079,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]:, Que estaba muy orgulloso. Muy orgulloso de mí.
18081,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Para mí son un aliento para seguir en esta profesión día tras día pese a todas las circunstancias adversas que hay para mí. No solo para mí, sino para muchos periodistas en México."
18083,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Me pasaron el 
18085,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Es una zona muy boscosa, es una zona donde hay mucha agua, es una zona llena de cañadas. "
18087,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y sí, cuando hablé con el sacerdote me dijo: “Aquí la puedo recibir. Sí es un asunto que nos preocupa mucho, lo que está pasando”. "
18089,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Que venga así, casi casi como si viniera aquí de misionera, ¿no? “No, no, no hable con nadie, no diga que usted es periodista porque aquí los narcos son los que controlan esta tierra, ¿no?”."
18091,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Ya que estás ahí es un mundo… Es un mundo bizarro, es un mundo que no crees que eso está ahí, porque básicamente pues la sierra, sí, son casas como pobres la gran mayoría, ¿no?"
18093,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Camionetas Cadillac y Escalade, y de las más costosas que habían…"
18095,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Así como si nada, ¿no? Entonces, eh, para mí era un mundo nuevo, ¿no? "
18099,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Periodista]: ,"En Jalisco el día comenzaba con la increíble noticia de que, la noche anterior, el presunto narcotraficante, Joaquín “el Chapo” Guzmán, había escapado de este penal federal. Irónicamente clasificado como de máxima seguridad…   "
18100,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Pero cuando estás ahí, supuestamente en el territorio del Chapo, yo veía, pues… pues… pues aquí no hay ni ejército, ni hay autoridad ni hay nadie. Es como permitir que esta gente se dedique a esto, ¿no? De manera automática, sin ninguna repercusión y sin ninguna opción tampoco, ¿no?, de poder hacer otra cosa, ¿no? "
18102,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y los niños iban con gran naturalidad. Y tenían la ilusión de hacerlo porque era como el gran paso para convertirte en grande, ¿no? Y cuando hablabas con estos niños, pues sí, lo que querían ellos era su… su metralleta, su AK-47, su troca, su mujer… su mujer, este… "
18104,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y es ahí donde realmente me… me… me entró la curiosidad de saber quién era este hombre, Chapo Guzmán, y cómo un hijo de un campesino que apenas sabe leer y escribir se convierte en este supuesto criminal tan peligroso, ¿no?    "
18106,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]:, Supuestamente acusado de la fuga del Chapo Guzmán. 
18108,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,“Nosotros no dejamos escapar al Chapo Guzmán”.
18110,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Me dice: “Sí lo dejamos hacer lo que quería. Sí lo dejamos meter alcohol. Sí lo dejamos meter mujeres. Él podía hacer lo que quisiera en la cárcel”.
18112,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Dice: “No fuimos nosotros”, y empieza a describir un poco, suelta él algunas pistas que… que dejan ver que… que fue realmente altos funcionarios del gobierno de Vicente Fox quien habían dejado escapar al Chapo Guzmán. "
18114,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Ex-presidente Vicente Fox]: ,"México ya cambió. Hoy la gente como tú, que participó con su voto, hizo posible este cambio histórico que inundó de alegría y esperanza a nuestro país…"
18116,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Ex-presidente Vicente Fox]: ,Estas acusaciones 
18117,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]:," Y ahí leyendo todo esto fue cuando descubrí, bueno, el Chapo Guzmán no se fugó, lo sacaron, ¿no? "
18119,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Este hombre me llama por teléfono un día y me dice: “Ya estoy libre, muchas gracias”.    "
18121,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Eso significa que el hombre utiliza la entrevista para amenazar al gobierno de Vicente Fox de, “bueno, si tú me quieres tener aquí en la cárcel, yo cuento "
18126,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Comercial]: ,"Este podcast de NPR y el siguiente mensaje son patrocinados por Squarespace. El destino llama. Dice que necesitas una nueva página web. Crea una tú mismo de manera fácil, y con el apoyo del galardonado servicio al cliente que está disponible las 24 horas del día, los 7 días de la semana. Ingresa a Squarespace.com para obtener una prueba gratuita. Y cuando estés listo para lanzar tu página, usa el código RADIO para ahorrarte 10% en la compra de tu primer sitio web o dominio. Sigue soñando. Pero hazlo una realidad. Con un sitio web de Squarespace."
18137,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]:," Cuando el general Acosta Chaparro le preguntó al Chapo Guzmán cuánto había pagado… que si es cierto que había pagado a Vicente Fox más de 20 millones de dólares por su fuga, el general me refirió que el Chapo Guzmán soltó la carcajada y le dijo, “bueno, general, la libertad no tiene precio”"
18140,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Ex-presidente Vicente Fox]: ,"Bueno, eso es de zonzos los que piensan eso. Y es precisamente la falta de inteligencia y cómo se… cómo se manejan los… los temas públicamente. Yo creo que es claro que es una tontería el hecho de quienes argumentan que fue el presidente Fox que lo dejó salir o que negoció su salida."
18142,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Que él no se había fugado, que él había salido vestido de policía, que lo había sacado gente de Genaro García Luna, de Jorge Enrique Tello Peón. "
18144,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Porque cuando la gente decía, “es que García Luna está recibiendo dinero, millones de dólares de sobornos”, yo decía: “¿Y yo cómo puedo probar esto?”. "
18146,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Ok. Y el otro nombre que soltó el Chapo: Jorge Enrique Tello Peón. En el momento de la fuga del Chapo era subsecretario de Seguridad. Ese día estaba en el penal.
18148,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"También durante mi investigación pude ir descubriendo por qué estaba esta guerra, cuáles son las verdaderas razones. Quién cambió el juego entre los carteles mexicanos que empezaron la guerra entre sí, ¿no?"
18150,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Todo el mundo se… se… se enfocaba únicamente a los, entre comillas, “supuestos malos”, ¿no? A los narcos, a los sicarios, a su violencia, a cómo violaban, a cómo descuartizaban, a cómo dejaban los cuerpos por todas partes. Pero nadie hablaba de los otros señores del narco "
18152,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Evidentemente fue muy incómodo. No para el Chapo Guzmán, el Chapo Guzmán, yo lo sé, leyó el libro y no tuvo ningún inconveniente respecto al libro. Fue muy inconveniente para Felipe Calderón, fue muy inconveniente para Genaro García Luna, fue muy inconveniente para muchos empresarios en México. Entonces cuando ellos empiezan a ver esos nombres, evidentemente era como… como si un pacto se hubiera roto, ¿no?"
18154,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Hay un silencio absoluto. No hay ninguna amenaza. 
18156,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Sabía que iba a ser peligroso este libro, pero la verdad no calculaba qué tanto."
18158,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Me llama una fuente de información mía, ¿no?, que trabajaba en la policía federal, y me dijo que era urgente verme, ¿no? "
18160,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Entonces cuando hablo con él, me dice: “Vengo de una reunión, donde Genaro García Luna y Luis Cárdenas Palomino "
18162,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Entonces, este, yo le digo a esta fuente de información, la verdad de una manera "
18165,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"La verdad es que pensé, “es otra cosa que dicen que van a hacer y no van a hacer”, ¿no? "
18167,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Era un bebé, tenía… tenía apenas un año de edad. Y cuando llego a la guardería, veo que está un vehículo de Genaro García Luna en la puerta. Y yo lo sabía porque yo ya había hecho toda la investigación patrimonial."
18169,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"No había la menor duda. Entonces llego al lugar, y me quedo petrificada y digo: “¿Qué está pasando? O sea, ¿si me bajo qué va a pasar? ¿Y si voy por mi hijo?”… O sea, estaba yo realmente congelada. En ese momento entendí esto es… esto es serio, ¿no?"
18171,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Me dice: “Tienes que entender que seguramente tu teléfono está totalmente intervenido, que lo están escuchando”. Me dice: “Estás llamando conmigo "
18173,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"“Ahorita la puedes levantar vía telefónica, haciendo responsable a esta persona de cualquier cosa que te pase”."
18175,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Y en ese momento se mueve el  vehículo… Se movió el vehículo. Y pude bajar por mi hijo a la guardería.
18177,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Fueron terribles. Ya haber visto esa unidad en la guardería de mi hijo sí era… era claro, era evidente que esto… que no era una broma, ¿no? Que no era una amenaza, que era un plan realmente definitivo. "
18179,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y al final de cuentas pensé, que yo debería de continuar con esto y no… y no dejé de investigar a estos policías corruptos. "
18181,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Carmen Aristegui]: ,"Bueno, pues Anabel Hernández, nuestra colega periodista, con quien hablamos por cierto esta semana sobre su nuevo libro, el libro llamado "
18184,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Presuntamente García Luna y Cárdenas Palomino habían empezado a reclutar agentes de la ACI, ofreciéndoles promociones en la Secretaría de Seguridad Pública Federal a cambio de que me provocaran un… un supuesto accidente, un intento de robo, algo que pareciera… "
18186,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Desde entonces vivo con cámaras de seguridad en mi casa, y con alarmas, ¿no? Y con estos guardias que duermen… que están conmigo las 24 horas del día, ¿no?, ahí, custodiándome. Y… es como renunciar a la vida. "
18188,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Mataron al general Mario Arturo Acosta Chaparro. Que fue una de mis principales fuentes de información.
18190,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Traté de alejarme para no causar más daño a su familia o a la gente que era cercana a él. 
18192,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"En esos años también desaparecieron otras fuentes de Anabel, y… "
18193,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Mi familia sufrió atentados. Eh… Dejaron animales decapitados en la puerta de mi casa. 
18195,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Correspondía a mi número de escoltas. Incluso el día en que uno de ellos no fue, en la caja quedó anotado el número de escoltas total, pero como no fue ese escolta solo dejaron el número de cuerpos de animales muertos del número de escoltas que estaban ahí… "
18197,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y hasta que finalmente en diciembre del 2013, un comando de 11 policías federales armados entró a mi domicilio."
18199,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Y como no sabían dónde vivía yo, entraron a las casas de mis vecinos, los amenazaron con pistolas en la cabeza, y les preguntaron cuál era mi casa."
18201,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"No robaron absolutamente nada. Yo pienso que estaban buscando expedientes, porque estuvieron incluso vaciando las paredes de mi clóset, tirando toda la ropa como buscando compartimientos secretos en las paredes o en el suelo de mi casa. Yo creo que pensando que a lo mejor podía yo tener más pruebas o documentos en mi domicilio."
18203,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"No, después de eso ya era demasiado, porque ya era… Uno de mis vecinos, eh, me reclamó muy fuerte porque tenía una hijita de 6 años a quien le apuntaron con un arma en la cabeza. "
18206,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,Para demostrarle a estas personas que ellos no son dueños de mi vida. Y realmente no son dueños de mi vida. 
18208,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Somos nosotros quienes decidimos hacer este… tomar este camino. Aunque sean tan, tan peligroso y riesgoso, ¿no?  Entonces yo no… Yo no quería ceder, yo no quería rendirme. Y… no quería enseñarles a mis hijos a correr. No quería que la gente me recordara de esa manera tampoco. "
18210,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Hacen su fiesta, ¿no?, la gran celebración, el día nacional cuando Anabel Hernández se fue… se fue de México, ¿no? "
18212,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Pero llegar a Berkeley también le hizo darse cuenta de cómo las amenazas, y el vivir con escoltas por años había afectado a sus hijos."
18214,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]:," Cuando de pronto me pongo a buscar a mi hijo, porque de pronto no lo veía, ¿no? Estaba ahí mi hija, pero yo no vi a mi hijo, pensé, “¿salió a la calle?, ¿qué fue lo que pasó?”, ¿no? Después me asomo y estaba debajo de la mesa. Temblando. Porque había escuchado ruidos y pensaba que era la gente que venía por nosotros. "
18217,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Con este… en medio de este infierno, ¿no?, si es que a esto se le puede llamar vida."
18219,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"El narcogobierno es más peligroso. Más peligrosos son los funcionarios públicos que se supone que trabajan legalmente, que respetan la ley y que sin embargo están trabajando para los carteles. Esa, esa pequeña franja donde los funcionarios públicos son parte de los carteles y los periodistas empezamos a mencionarlos es ahí donde está el verdadero… el verdadero peligro. "
18221,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"Ni el narcogobierno quiere que informemos a la sociedad correctamente lo que está pasando, que digamos quiénes están involucrados nombre por nombre "
18223,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Anabel]: ,"A mí me consta cómo han pasado tantos fiscales especiales en la PGR y no investigan los casos de los periodistas asesinados, no quieren, no les interesa. Porque mientras no los investiguen los funcionarios públicos y las personas que han matado a estos periodistas siguen impunes. "
18226,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Periodista]: ,"La violencia narco en México se ha cobrado la vida de otro periodista: Javier Valdés. Asesinado a plena luz del día, por un grupo de hombres…"
18227,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Periodista]: ,"Se sabe que el periodista Javier Valdés Cárdenas, quien fuera asesinado en Sinaloa, México, estaba amenazado porque él mismo así lo dijo hace varios días en una visita que realizó a la Ciudad de México… "
18228,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Periodista]: ,Había hecho diferentes artículos en donde relacionaba al crimen organizado con las altas esferas del gobierno y con diferentes empresas. Dentro de los libros más importantes…
18231,good-83,https://radioambulante.org/transcripcion/transcripcion-fue-el-estado,['transcripcion-fue-el-estado'],México,Mexican,[Javier Valdés]: ,"El narco manda en las redacciones, ya sea porque amenaza de manera directa o porque genera una atmósfera "
